date,hour,day_of_week,XGB_demand
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,11,4,24.0
2023-07-21 11:00:00,12,4,23.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 11:00:00,12,4,11.0
2023-07-21 13:00:00,13,4,11.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 13:00:00,13,4,16.0
2023-07-21 14:00:00,14,4,15.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,14,4,10.0
2023-07-21 14:00:00,15,4,10.0
2023-07-21 14:00:00,15,4,8.0
2023-07-21 14:00:00,15,4,8.0
2023-07-21 14:00:00,15,4,8.0
2023-07-21 14:00:00,15,4,8.0
2023-07-21 14:00:00,15,4,8.0
2023-07-21 14:00:00,15,4,8.0
2023-07-21 14:00:00,15,4,8.0
2023-07-21 14:00:00,16,4,8.0
2023-07-21 14:00:00,16,4,4.0
2023-07-21 17:00:00,17,4,3.0
2023-07-21 17:00:00,17,4,8.0
2023-07-21 17:00:00,17,4,8.0
2023-07-21 17:00:00,17,4,8.0
2023-07-21 17:00:00,17,4,8.0
2023-07-21 17:00:00,17,4,8.0
2023-07-21 17:00:00,17,4,8.0
2023-07-21 17:00:00,17,4,8.0
2023-07-21 17:00:00,18,4,7.0
2023-07-21 17:00:00,18,4,6.0
2023-07-21 17:00:00,18,4,6.0
2023-07-21 17:00:00,18,4,6.0
2023-07-21 17:00:00,18,4,6.0
2023-07-21 17:00:00,18,4,6.0
2023-07-21 17:00:00,19,4,5.0
2023-07-21 17:00:00,19,4,5.0
2023-07-21 17:00:00,19,4,5.0
2023-07-21 17:00:00,19,4,5.0
2023-07-21 17:00:00,19,4,5.0
2023-07-21 17:00:00,20,4,5.0
2023-07-21 17:00:00,20,4,5.0
2023-07-21 17:00:00,20,4,5.0
2023-07-21 17:00:00,20,4,5.0
2023-07-21 17:00:00,20,4,5.0
2023-07-21 17:00:00,21,4,5.0
2023-07-21 17:00:00,21,4,6.0
2023-07-21 17:00:00,21,4,6.0
2023-07-21 17:00:00,21,4,6.0
2023-07-21 17:00:00,21,4,6.0
2023-07-21 17:00:00,21,4,6.0
2023-07-21 17:00:00,22,4,6.0
2023-07-21 17:00:00,22,4,5.0
2023-07-21 17:00:00,22,4,5.0
2023-07-21 17:00:00,22,4,5.0
2023-07-21 17:00:00,22,4,5.0
2023-07-21 17:00:00,23,4,5.0
2023-07-21 17:00:00,23,4,3.0
2023-07-21 17:00:00,23,4,3.0
2023-07-21 17:00:00,0,5,3.0
2023-07-21 17:00:00,0,5,2.0
2023-07-21 17:00:00,1,5,2.0
2023-07-21 17:00:00,1,5,2.0
2023-07-21 17:00:00,2,5,2.0
2023-07-21 17:00:00,2,5,3.0
2023-07-21 17:00:00,2,5,3.0
2023-07-21 17:00:00,3,5,2.0
2023-07-21 17:00:00,4,5,2.0
2023-07-21 17:00:00,5,5,3.0
2023-07-21 17:00:00,6,5,3.0
2023-07-21 17:00:00,6,5,3.0
2023-07-21 17:00:00,6,5,3.0
2023-07-21 17:00:00,7,5,5.0
2023-07-21 17:00:00,7,5,6.0
2023-07-21 17:00:00,7,5,6.0
2023-07-21 17:00:00,7,5,6.0
2023-07-21 17:00:00,7,5,6.0
2023-07-21 17:00:00,7,5,6.0
2023-07-21 17:00:00,8,5,6.0
2023-07-21 17:00:00,8,5,4.0
2023-07-21 17:00:00,8,5,4.0
2023-07-21 17:00:00,9,5,5.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,9,5,14.0
2023-07-21 17:00:00,10,5,14.0
2023-07-21 17:00:00,10,5,4.0
2023-07-21 17:00:00,10,5,4.0
2023-07-21 17:00:00,10,5,5.0
2023-07-21 17:00:00,11,5,6.0
2023-07-21 17:00:00,11,5,7.0
2023-07-21 17:00:00,11,5,6.0
2023-07-21 17:00:00,11,5,6.0
2023-07-21 17:00:00,11,5,6.0
2023-07-21 17:00:00,11,5,6.0
2023-07-21 17:00:00,12,5,6.0
2023-07-21 17:00:00,12,5,6.0
2023-07-21 17:00:00,12,5,6.0
2023-07-21 17:00:00,12,5,6.0
2023-07-21 17:00:00,12,5,6.0
2023-07-21 17:00:00,12,5,6.0
2023-07-21 17:00:00,13,5,6.0
2023-07-21 17:00:00,13,5,9.0
2023-07-21 17:00:00,13,5,9.0
2023-07-21 17:00:00,13,5,9.0
2023-07-21 17:00:00,13,5,9.0
2023-07-21 17:00:00,13,5,9.0
2023-07-21 17:00:00,13,5,9.0
2023-07-21 17:00:00,13,5,9.0
2023-07-21 17:00:00,13,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,14,5,9.0
2023-07-22 14:00:00,15,5,9.0
2023-07-22 14:00:00,15,5,3.0
2023-07-22 14:00:00,16,5,3.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,16,5,9.0
2023-07-22 14:00:00,17,5,9.0
2023-07-22 14:00:00,17,5,3.0
2023-07-22 14:00:00,17,5,3.0
2023-07-22 14:00:00,18,5,4.0
2023-07-22 14:00:00,18,5,5.0
2023-07-22 14:00:00,18,5,5.0
2023-07-22 14:00:00,18,5,5.0
2023-07-22 14:00:00,18,5,5.0
2023-07-22 14:00:00,19,5,5.0
2023-07-22 14:00:00,19,5,6.0
2023-07-22 14:00:00,19,5,6.0
2023-07-22 14:00:00,19,5,6.0
2023-07-22 14:00:00,19,5,6.0
2023-07-22 14:00:00,19,5,6.0
2023-07-22 14:00:00,20,5,6.0
2023-07-22 14:00:00,20,5,6.0
2023-07-22 14:00:00,20,5,6.0
2023-07-22 14:00:00,20,5,6.0
2023-07-22 14:00:00,20,5,6.0
2023-07-22 14:00:00,20,5,6.0
2023-07-22 14:00:00,21,5,6.0
2023-07-22 14:00:00,21,5,6.0
2023-07-22 14:00:00,21,5,6.0
2023-07-22 14:00:00,21,5,6.0
2023-07-22 14:00:00,21,5,6.0
2023-07-22 14:00:00,21,5,6.0
2023-07-22 14:00:00,22,5,6.0
2023-07-22 14:00:00,22,5,8.0
2023-07-22 14:00:00,22,5,8.0
2023-07-22 14:00:00,22,5,8.0
2023-07-22 14:00:00,22,5,8.0
2023-07-22 14:00:00,22,5,8.0
2023-07-22 14:00:00,22,5,7.0
2023-07-22 14:00:00,22,5,7.0
2023-07-22 14:00:00,23,5,7.0
2023-07-22 14:00:00,23,5,4.0
2023-07-22 14:00:00,23,5,4.0
2023-07-22 14:00:00,23,5,4.0
2023-07-22 14:00:00,0,6,4.0
2023-07-22 14:00:00,1,6,3.0
2023-07-22 14:00:00,1,6,2.0
2023-07-22 14:00:00,2,6,2.0
2023-07-22 14:00:00,2,6,2.0
2023-07-22 14:00:00,3,6,2.0
2023-07-22 14:00:00,3,6,3.0
2023-07-22 14:00:00,3,6,3.0
2023-07-22 14:00:00,4,6,3.0
2023-07-22 14:00:00,5,6,3.0
2023-07-22 14:00:00,5,6,5.0
2023-07-22 14:00:00,5,6,4.0
2023-07-22 14:00:00,5,6,5.0
2023-07-22 14:00:00,5,6,5.0
2023-07-22 14:00:00,6,6,5.0
2023-07-22 14:00:00,6,6,5.0
2023-07-22 14:00:00,6,6,5.0
2023-07-22 14:00:00,6,6,5.0
2023-07-22 14:00:00,6,6,5.0
2023-07-22 14:00:00,7,6,5.0
2023-07-22 14:00:00,7,6,8.0
2023-07-22 14:00:00,7,6,8.0
2023-07-22 14:00:00,7,6,8.0
2023-07-22 14:00:00,7,6,8.0
2023-07-22 14:00:00,7,6,8.0
2023-07-22 14:00:00,7,6,8.0
2023-07-22 14:00:00,7,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,8,6,8.0
2023-07-22 14:00:00,9,6,8.0
2023-07-22 14:00:00,9,6,4.0
2023-07-22 14:00:00,9,6,4.0
2023-07-22 14:00:00,9,6,5.0
2023-07-22 14:00:00,10,6,5.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,10,6,10.0
2023-07-22 14:00:00,11,6,10.0
2023-07-22 14:00:00,11,6,5.0
2023-07-22 14:00:00,11,6,5.0
2023-07-22 14:00:00,11,6,5.0
2023-07-22 14:00:00,11,6,5.0
2023-07-22 14:00:00,12,6,5.0
2023-07-22 14:00:00,12,6,4.0
2023-07-22 14:00:00,12,6,4.0
2023-07-22 14:00:00,12,6,5.0
2023-07-22 14:00:00,13,6,4.0
2023-07-22 14:00:00,13,6,6.0
2023-07-22 14:00:00,13,6,6.0
2023-07-22 14:00:00,13,6,6.0
2023-07-22 14:00:00,13,6,6.0
2023-07-22 14:00:00,13,6,6.0
2023-07-22 14:00:00,14,6,6.0
2023-07-22 14:00:00,14,6,8.0
2023-07-22 14:00:00,14,6,8.0
2023-07-22 14:00:00,14,6,8.0
2023-07-22 14:00:00,14,6,8.0
2023-07-22 14:00:00,14,6,8.0
2023-07-22 14:00:00,14,6,8.0
2023-07-22 14:00:00,14,6,8.0
2023-07-22 14:00:00,15,6,8.0
2023-07-22 14:00:00,15,6,4.0
2023-07-22 14:00:00,15,6,4.0
2023-07-22 14:00:00,15,6,5.0
2023-07-22 14:00:00,16,6,5.0
2023-07-22 14:00:00,16,6,11.0
2023-07-22 14:00:00,16,6,11.0
2023-07-22 14:00:00,16,6,11.0
2023-07-22 14:00:00,16,6,11.0
2023-07-22 14:00:00,16,6,11.0
2023-07-22 14:00:00,16,6,10.0
2023-07-22 14:00:00,16,6,10.0
2023-07-22 14:00:00,16,6,10.0
2023-07-22 14:00:00,16,6,10.0
2023-07-22 14:00:00,16,6,10.0
2023-07-22 14:00:00,17,6,10.0
2023-07-22 14:00:00,17,6,4.0
2023-07-22 14:00:00,17,6,4.0
2023-07-22 14:00:00,17,6,4.0
2023-07-22 14:00:00,18,6,4.0
2023-07-22 14:00:00,18,6,15.0
2023-07-22 14:00:00,18,6,15.0
2023-07-22 14:00:00,18,6,15.0
2023-07-22 14:00:00,18,6,15.0
2023-07-22 14:00:00,18,6,15.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,18,6,14.0
2023-07-22 14:00:00,19,6,11.0
2023-07-22 14:00:00,19,6,2.0
2023-07-22 14:00:00,20,6,2.0
2023-07-22 14:00:00,20,6,3.0
2023-07-22 14:00:00,21,6,3.0
2023-07-22 14:00:00,21,6,4.0
2023-07-22 14:00:00,21,6,3.0
2023-07-22 14:00:00,22,6,3.0
2023-07-22 14:00:00,22,6,3.0
2023-07-22 14:00:00,22,6,3.0
2023-07-23 23:00:00,23,6,3.0
2023-07-23 23:00:00,23,6,7.0
2023-07-23 23:00:00,23,6,7.0
2023-07-23 23:00:00,23,6,7.0
2023-07-23 23:00:00,23,6,7.0
2023-07-23 23:00:00,23,6,7.0
2023-07-23 23:00:00,23,6,6.0
2023-07-23 23:00:00,0,0,5.0
2023-07-23 23:00:00,2,0,2.0
2023-07-23 23:00:00,3,0,2.0
2023-07-23 23:00:00,3,0,4.0
2023-07-23 23:00:00,3,0,4.0
2023-07-23 23:00:00,3,0,3.0
2023-07-23 23:00:00,4,0,4.0
2023-07-23 23:00:00,4,0,3.0
2023-07-23 23:00:00,5,0,7.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,5,0,11.0
2023-07-23 23:00:00,6,0,12.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-23 23:00:00,6,0,15.0
2023-07-24 07:00:00,7,0,15.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,7,0,21.0
2023-07-24 07:00:00,8,0,21.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,8,0,27.0
2023-07-24 07:00:00,9,0,27.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,9,0,21.0
2023-07-24 07:00:00,10,0,21.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,10,0,24.0
2023-07-24 07:00:00,11,0,24.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,11,0,19.0
2023-07-24 07:00:00,12,0,18.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,12,0,10.0
2023-07-24 07:00:00,13,0,10.0
2023-07-24 07:00:00,13,0,22.0
2023-07-24 07:00:00,13,0,22.0
2023-07-24 07:00:00,13,0,22.0
2023-07-24 07:00:00,13,0,22.0
2023-07-24 07:00:00,13,0,22.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,13,0,21.0
2023-07-24 07:00:00,14,0,14.0
2023-07-24 07:00:00,14,0,7.0
2023-07-24 07:00:00,14,0,7.0
2023-07-24 07:00:00,14,0,7.0
2023-07-24 07:00:00,14,0,7.0
2023-07-24 07:00:00,14,0,7.0
2023-07-24 07:00:00,14,0,7.0
2023-07-24 07:00:00,15,0,7.0
2023-07-24 07:00:00,15,0,8.0
2023-07-24 07:00:00,15,0,8.0
2023-07-24 07:00:00,15,0,8.0
2023-07-24 07:00:00,15,0,8.0
2023-07-24 07:00:00,15,0,8.0
2023-07-24 07:00:00,15,0,8.0
2023-07-24 07:00:00,15,0,8.0
2023-07-24 07:00:00,16,0,8.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 07:00:00,16,0,10.0
2023-07-24 17:00:00,17,0,9.0
2023-07-24 17:00:00,17,0,7.0
2023-07-24 17:00:00,17,0,7.0
2023-07-24 17:00:00,17,0,7.0
2023-07-24 17:00:00,17,0,7.0
2023-07-24 17:00:00,17,0,7.0
2023-07-24 17:00:00,17,0,7.0
2023-07-24 17:00:00,18,0,6.0
2023-07-24 20:00:00,20,0,3.0
2023-07-24 20:00:00,20,0,3.0
2023-07-24 20:00:00,20,0,4.0
2023-07-24 20:00:00,20,0,4.0
2023-07-24 20:00:00,21,0,4.0
2023-07-24 20:00:00,21,0,3.0
2023-07-24 20:00:00,22,0,3.0
2023-07-24 20:00:00,22,0,4.0
2023-07-24 20:00:00,22,0,4.0
2023-07-24 20:00:00,22,0,4.0
2023-07-24 20:00:00,23,0,3.0
2023-07-24 20:00:00,23,0,2.0
2023-07-24 20:00:00,23,0,2.0
2023-07-24 20:00:00,0,1,3.0
2023-07-24 20:00:00,1,1,2.0
2023-07-24 20:00:00,1,1,2.0
2023-07-24 20:00:00,1,1,3.0
2023-07-24 20:00:00,2,1,2.0
2023-07-24 20:00:00,4,1,4.0
2023-07-24 20:00:00,5,1,9.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-24 20:00:00,5,1,14.0
2023-07-25 06:00:00,6,1,14.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,6,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,7,1,15.0
2023-07-25 06:00:00,8,1,15.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 06:00:00,8,1,16.0
2023-07-25 09:00:00,9,1,16.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,9,1,13.0
2023-07-25 09:00:00,10,1,13.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,10,1,14.0
2023-07-25 09:00:00,11,1,14.0
2023-07-25 09:00:00,11,1,20.0
2023-07-25 09:00:00,11,1,20.0
2023-07-25 09:00:00,11,1,20.0
2023-07-25 09:00:00,11,1,20.0
2023-07-25 09:00:00,11,1,20.0
2023-07-25 09:00:00,11,1,20.0
2023-07-25 09:00:00,11,1,20.0
2023-07-25 09:00:00,11,1,20.0
